detail_konut_tipi_raw,title_raw,duplex_type,is_duplex,is_roof_duplex,is_garden_duplex,is_middle_floor_duplex,is_standard_duplex,duplex_match_source,duplex_source_conflict,extraction_notes,classified_id
Bahçe Dubleksi,DERİN'DEN ZERAY PERLA'DA ÖZEL BAHÇE KULLANIMLI 3+1 DUBLEKS DAİRE,garden,1,0,1,0,0,detail_and_title,0,title_generic_confirms_detail_subtype,1295381901
Bahçe Dubleksi,BAŞİSKELE YUVACIK MERKEZ DE SATILIK 3+1 BAHÇE DUBLEKS DAİRE,garden,1,0,1,0,0,detail_and_title,0,,1327494780
Dubleks|Bahçe Dubleksi,HAVUZLU GÜVENLİKLİ SİTEDE 100M2 BAHÇE KULANIMLI DUBLEX DAİRE,garden,1,0,1,0,0,detail_and_title,0,title_generic_confirms_detail_subtype,1327361323
Çatı Dubleksi,BAŞİSKELE SERDAR MAH. ASANSÖRLÜ EĞİMSiZ 3+1 ÇATI DUBLEKS DAİRE,roof,1,1,0,0,0,detail_and_title,0,,1321354540
,Başiskele Paşadağ'da Eğimsiz 2+1 AraDubleks Daire,none,0,0,0,0,0,none,0,,1320453500
Çatı Dubleksi,BAŞİSKELE AYDINKENT SATILIK 3+1 ÇATI DUBLEKS DAİRE,roof,1,1,0,0,0,detail_and_title,0,,1327282500
,"5 + 2 çatı dubleks , Deniz manzaralı",roof,1,1,0,0,0,title,0,,1315704275
Çatı Dubleksi,KW.ARVEN G.Y.DEN BAŞİSKELE SERDAR DA SATILIK 3+1 DUBLEKS DAİRE..,roof,1,1,0,0,0,detail_and_title,0,title_generic_confirms_detail_subtype,1321238025
Çatı Dubleksi,BAŞİSKELE YEŞİLYURT MERKEZ'DE ULTRA LÜKS 3+1 TERAS DUBLEKS,roof,1,1,0,0,0,detail_and_title,0,,1324422116
Bahçe Dubleksi,BAŞİSKELE YUVACIK SİTE İÇİ 3+1 SATILIK GENİŞ BAHÇE DUBLEKS DAİRE,garden,1,0,1,0,0,detail_and_title,0,,1269675049
Ters Dubleks,BAŞİSKELE YEŞİLYURT'TA 3+1 SATILIK BAHÇE DUBLEKS,standard,1,0,0,0,1,conflict_detail_wins,1,conflict detail=standard title=garden,1310267707
Bahçe Dubleksi,RE/MAX MYRA'DAN VİLLA TADINADA 4+1 BAÇE DUBLEKS 5 BANYOLU,garden,1,0,1,0,0,detail_and_title,0,title_generic_confirms_detail_subtype,1324414221
Ters Dubleks,LİFESİDE SİTESİNDE MUHTEŞEM KONUMDA SATILIK 3+1 DUBLEKS DAİRE,standard,1,0,0,0,1,detail_and_title,0,,1309595018
Çatı Dubleksi,CB Envoy'dan Yeşilyurt Mahallesi'nde Geniş 2+1 Çatı Dubleks,roof,1,1,0,0,0,detail_and_title,0,,1316038795
Bahçe Dubleksi,YEŞİLYURT MAH. ASANSÖRLÜ 3+1 BAHÇE DUBLEKS LÜKS DAİRE,garden,1,0,1,0,0,detail_and_title,0,,1281338787
Dubleks|En Üst Kat|Çatı Dubleksi,DENİZ MANZARASIYLA AYRICALIKLI YAŞAM! YEŞİLYURTTA 4+1 DUBLEKS,roof,1,1,0,0,0,detail_and_title,0,title_generic_confirms_detail_subtype,1298583671
,BAŞİSKELE YEŞİLYURT'DA EBEVYN BANYOLU 3+1 SATILIK BAHÇE DUBLEKS,garden,1,0,1,0,0,title,0,,1327331514
Bahçe Dubleksi,Yuvacık'ta Deniz Manzaralı Bahçeli 3+1 Dubleks,garden,1,0,1,0,0,detail_and_title,0,title_generic_confirms_detail_subtype,1327317786
Çatı Dubleksi,BAŞISKELE YEŞİLYURT MERKEZ ULTRA LÜKS GENİŞ 3+1 TERAS DUBLEKS,roof,1,1,0,0,0,detail_and_title,0,,1324371637
Bahçe Dubleksi,BAŞİSKELE'DE HAVUZLU SİTE İÇİ SIFIR 3+1 ÇATI DUBLEKS DAİRE,garden,1,0,1,0,0,conflict_detail_wins,1,conflict detail=garden title=roof,1309993677
Ara Kat,BAŞİSKELE FATiH MAH.2+1 ARAKAT DAİRE SİTE İÇİ TESLİME YAKLAŞIYOR,none,0,0,0,0,0,none,0,,1327275757
Dubleks|Çatı Dubleksi,BAŞİSKELE FATİH MAHALLESİ SIFIR BİR AYA TESLİM SATILIK DAİRE,roof,1,1,0,0,0,detail,0,,1327275697
Çatı Dubleksi,RİBANKTAN SATILIK 3+1 ÇATI DUBLEKS 165 M2 LÜKS DAİRE,roof,1,1,0,0,0,detail_and_title,0,,1321238618
,ALAN PANORAMA 1.ETAPTA SATILIK 4+1 ÇATI DUBLEKS DAİRE,roof,1,1,0,0,0,title,0,,1321056327
Bahçe Dubleksi,LOFT GROUP GM'DEN YEŞİLYURT'TA 4+2 MÜSTAKİL BAHÇELİ DUBLEKS,garden,1,0,1,0,0,detail_and_title,0,,1321139992
Bahçe Dubleksi,MERKEZİ KONUMDA DUBLEKS DAİRE,garden,1,0,1,0,0,detail_and_title,0,title_generic_confirms_detail_subtype,1310215736
,BAŞİSKELE FATİH MAHALLESİN'DE 4+1 EBEVYN BANYOLU ÇATI DUBLEKS,roof,1,1,0,0,0,title,0,,1315915515
,SUPARK MEGARON EVLERİNDE BAHÇE DUBLEX,garden,1,0,1,0,0,title,0,,1274202447
,KOCAELİ BAŞİSKELE YUVACIK SATILIK 4+1 ÇATI DUBLEKS DAİRE,roof,1,1,0,0,0,title,0,,1315909815
,YUVACIKTA OTURMAYA HAZIR OKUL YANI CADDE ÜZERİ 210m2 DUBLEKS,standard,1,0,0,0,1,title,0,,1315849709
,MERKEZİ KONUM | 2+1 EĞİMSİZ DUBLEKS | İSKAN ALINDI | BÜYÜK TERAS,standard,1,0,0,0,1,title,0,,1320780307
Bahçe Dubleksi,Başiskele Yeşilyurt mahallesinde 2+1 bahçe dubleks,garden,1,0,1,0,0,detail_and_title,0,,1327079526
,BAHÇE KULLANIM HAKLI 4+1 BAHÇE DUBLEKS BU HAFTAYA ÖZEL FİYAT,garden,1,0,1,0,0,title,0,,1315419419
Dubleks,TANYILDIZ'DAN BAŞISKELE FATIH MH 3+1 SATILIK 0 DUBLEKS,standard,1,0,0,0,1,detail_and_title,0,,1298938490
Ara Kat|Çatı Dubleksi,BAŞİSKELE YEŞİLYURT'TA SATILIK 2+1 ÇATI DUBLEKS,roof,1,1,0,0,0,detail_and_title,0,,1315739813
Dubleks|Bahçe Dubleksi|Ters Dubleks,bahçe kullanımla bahçe dubleksi,garden,1,0,1,0,0,detail_and_title,0,,1327008241
,KW ARVEN'den FATİH MAH.de 4 MİLYON KREDİ İMKANI 3+1 BAHÇE DUBLEX,garden,1,0,1,0,0,title,0,,1318514021
Çatı Dubleksi,YUVACIK FATİH MAHALLESİNDE SATILIK 3+1 ÇATI DUBLEKS SIFIR DAİRE,roof,1,1,0,0,0,detail_and_title,0,,1309477215
Dubleks|En Üst Kat|Çatı Dubleksi,EMLAKÇIM41'DE BAŞİSKELE/ FATİH MH.DE MANZARALI GENİŞ 2+1 DUBLEKS,roof,1,1,0,0,0,detail_and_title,0,title_generic_confirms_detail_subtype,1326889729
Ara Kat|Çatı Dubleksi,Yeşilyurt'ta 3+1 Satılık Çatı Dubleks,roof,1,1,0,0,0,detail_and_title,0,,1315726202
Dubleks|Çatı Dubleksi,BAŞİSKELE YEŞİLYURT MAH. SATILIK 2+1 ÇATI DUBLEKS SIFIR DAİRE,roof,1,1,0,0,0,detail_and_title,0,,1269129972
,YAPI SAHİBİNDEN SIFIR DUBLEX 3*1 ANAHTAR TESLİM,standard,1,0,0,0,1,title,0,,1317968908
Çatı Dubleksi,BAŞİSKELE YUVACIK MERKEZ FIRSAT 3+1 GENİŞ EĞİMSİZ ÇATI DUBLEKS,roof,1,1,0,0,0,detail_and_title,0,,1302367370
,BAŞİSKELE FATİH'TE 3+1 İSKANI ALINMIŞ ÇATI DUBLEX DAİRE,roof,1,1,0,0,0,title,0,,1278275257
,"Deniz Manzaralı, Büyük Bahçeli 3+1 Satılık Daire",none,0,0,0,0,0,none,0,,1326853523
,FULL DENİZ MANZARALI 3+1 ÇATI DUBLEX,roof,1,1,0,0,0,title,0,,1314650304
Bahçe Dubleksi,BAŞİSKELE YEŞİLYURT'TA MUHTEŞEM 4+1 210M2 SATILIK BAHÇE DUBLEKS.,garden,1,0,1,0,0,detail_and_title,0,,1315664123
Çatı Dubleksi,BAŞİSKELE YEŞİLYURT MAH.3+1 ÇATI DUBLEKS DAİRE,roof,1,1,0,0,0,detail_and_title,0,,1315480618
Bahçe Dubleksi,BAŞİSKELE YEŞİLYURT MAH.3+1 BAHÇE DUBLEKS GENİŞ BAHÇE KULLANIMLI,garden,1,0,1,0,0,detail_and_title,0,,1315478777
Çatı Dubleksi,SERDAR MAHALLESİ'NDE 3+1 EĞİMSİZ ÇATI DUBLEKS,roof,1,1,0,0,0,detail_and_title,0,,1315567040
Bahçe Dubleksi,BAŞİSKELE ZERAY KENT'TE SATILIK 4+1 BAHÇE DUBLEKS DAİRE,garden,1,0,1,0,0,detail_and_title,0,,1315610624
Dubleks,Başiskele 3+1 dublex daire,standard,1,0,0,0,1,detail_and_title,0,,1169855282
Dubleks|En Üst Kat|Çatı Dubleksi,BAŞİSKELE'DE DENİZ MANZARALI 3+1 EĞİMSİZ DUBLEKS SATILIK DAİRE,roof,1,1,0,0,0,detail_and_title,0,title_generic_confirms_detail_subtype,1318800974
Çatı Dubleksi,BAŞİSKELE YEŞİLYURT MAH. SATILIK 105 M2 ÇATI DUBLEX 2+1,roof,1,1,0,0,0,detail_and_title,0,,1315560898
Dubleks,SON RAKAM BAŞİSKELE YUVACIK FATİH MAH'de 4+1 SATILIK DUBLEKS,standard,1,0,0,0,1,detail_and_title,0,,1315431725
,Başiskele KarpayLifeCenter'da 3+1 Havuzlu Bahçe Dubleksi Daire,garden,1,0,1,0,0,title,0,,1320425746
En Üst Kat|Çatı Dubleksi,BAŞİSKELE'DE DENİZ VE DOĞA MANZARALI SATILIK ÇATIDUBLEKS DAİRE,roof,1,1,0,0,0,detail_and_title,0,,1156905454
Çatı Dubleksi,RİBANKTAN BELEDİYEYE YAKIN SATILIK 3+1 EĞİMSİZ Ç.DUBLEKS DAİRE,roof,1,1,0,0,0,detail_and_title,0,title_generic_confirms_detail_subtype,1315359279
Çatı Dubleksi,RİBANKTAN SATILIK 2+1 ÇATI DUBLEKS DENİZ MANZARALI SIFIR DAİRE,roof,1,1,0,0,0,detail_and_title,0,,1279731409
,YEŞİLYURT MAH. OTURUMA HAZIR 2+1 SATILIK ARKA ÇATI DUBLEKS,roof,1,1,0,0,0,title,0,,1303615064
Dubleks|Bahçe Dubleksi,BAŞİSKELE FATİH MAHALLESİNDE SATILIK SİTE İÇİ 3+1 BAHÇE DUBLEKS,garden,1,0,1,0,0,detail_and_title,0,,1326477846
Çatı Dubleksi,YEŞİLYURT MAH. EBEVEYN BANYOLU SATILIK 2+1 EĞİMSİZ ÇATI DUBLEKS,roof,1,1,0,0,0,detail_and_title,0,,1298136149
Dubleks|En Üst Kat|Çatı Dubleksi,SERDAR MAHALLESİNDE SATILIK EĞİMSİZ 3+1 ÇATI DUBLEKS,roof,1,1,0,0,0,detail_and_title,0,,1315222866
Çatı Dubleksi,YEŞİLYURT MAH. SATILIK 135 M2 2+1 EĞİMSİZ ÇATI DUBLEKS,roof,1,1,0,0,0,detail_and_title,0,,1313944453
,BAŞİSKELE FATİH MAHALLESİ 110 M2 2+1 ÇATI DÜBLEKS HAVUZLU SİTE,roof,1,1,0,0,0,title,0,,1326409466
Çatı Dubleksi,Başiskele Zeray Kent Sitesinde Satılık 3+1 Çatı Dubleks,roof,1,1,0,0,0,detail_and_title,0,,1315248100
Bahçe Dubleksi,Başiskele Yeşilyurt Satılık Kredi'ye Uygun 3+1 BahçeDubleks,garden,1,0,1,0,0,detail_and_title,0,,1326398384
Ara Kat,BAŞİSKELE YUVACIK'TA SATILIK DENİZ MANZARALI 3+1 DUBLEKS DAİRE,standard,1,0,0,0,1,title,0,,1320280016
Çatı Dubleksi,YEŞİLYURT'TA DENİZ MANZARALI 3+1 ÇATI DUBLEKS,roof,1,1,0,0,0,detail_and_title,0,,1315159132
Dubleks|Çatı Dubleksi,Başiskele Paşadağ'da Yüksek Kredili 3+1 140 m² Dubleks Daire,roof,1,1,0,0,0,detail_and_title,0,title_generic_confirms_detail_subtype,1314990257
Çatı Dubleksi,Başikele Paşadağ'da 3+1 Çatı Dubleks Daire,roof,1,1,0,0,0,detail_and_title,0,,1309161078
En Üst Kat|Çatı Dubleksi,PAŞADAĞ MH 2+1 SATILIK ÇATI DUBLEKS DOĞA MANZARALI,roof,1,1,0,0,0,detail_and_title,0,,1292137095
Bahçe Dubleksi,"YEŞİLYURT'TA 4+1, 2 BAHÇE DUBLEKS 185M2 NET SIFIR DAİRE",garden,1,0,1,0,0,detail_and_title,0,,1320308654
,BAŞİSKELE YEŞİLYURTTA SIFIR 3+1 EĞİMSİZ ÇATI DUBLEKS,roof,1,1,0,0,0,title,0,,1326328697
Çatı Dubleksi,Başiskele Paşadağ'da Butik Sitede Sıfır 4+1 Çatı Dubleks,roof,1,1,0,0,0,detail_and_title,0,,1326272332
Dubleks|En Üst Kat|Çatı Dubleksi,BAŞISKELE YEŞILYURT DENIZ GÖREN 3+1 EĞİMSİZ BETON ÇATI DUBLEKS,roof,1,1,0,0,0,detail_and_title,0,,1320026055
Çatı Dubleksi,Başiskele Zeraykent Dublex Daire,roof,1,1,0,0,0,detail_and_title,0,title_generic_confirms_detail_subtype,1308716831
En Üst Kat,BAŞİSKELE TINAZTEPE DE 3+1 ÇATI DUBLEXS SATILIK DAİRE,roof,1,1,0,0,0,title,0,,1326082184
Bahçe Dubleksi,YÜKSEK KREDİ İMKANLI YEŞİLYURT MAH 180M2 4+1 BAHÇE D. DAİRE,garden,1,0,1,0,0,detail,0,,1314943054
Çatı Dubleksi,BAŞISKELE YEŞILYURT MAH.3+1 ÇATI DUBLEKS. GENİŞ TERASLI,roof,1,1,0,0,0,detail_and_title,0,,1314507870
,ROYAL COUNTRY DE SATILIK 3+1 DENİZ MANZARALI LÜX DUBLEKS DAİRE,standard,1,0,0,0,1,title,0,,1305199767
Bahçe Dubleksi,BAŞİSKELE YEŞİLYURT MAH. SATILIK 2+1 LÜX BAHÇE DUBLEX DAİRE,garden,1,0,1,0,0,detail_and_title,0,,1238673387
Bahçe Dubleksi,THE GATE EMLAK'tan Yuvacıkta satılık 4+1 Bahçe Dubleks Daire,garden,1,0,1,0,0,detail_and_title,0,,1297079908
Çatı Dubleksi,YUVACIK VADİ PARKI KARŞISI-İSKANI ALINMIŞ-ASANSÖRLÜ 3+1 DUBLEKS,roof,1,1,0,0,0,detail_and_title,0,title_generic_confirms_detail_subtype,1326092494
Çatı Dubleksi,BAŞİSKELE YEŞİLYURT MAH. SATILIK 2+1 DENİZ MAN. EĞİMSİZ DUBLEX,roof,1,1,0,0,0,detail_and_title,0,title_generic_confirms_detail_subtype,1238672114
Ara Kat,ESKİDJİden ZERAY GÜNEŞİNDE DOĞA MANZARALI ARA KAT GENİŞ 1+1,none,0,0,0,0,0,none,0,,1314405280
En Üst Kat|Çatı Dubleksi,BAŞİSKELE FATİH MH 3+1 ÇATI DUBLEKS KREDİYE UYGUN,roof,1,1,0,0,0,detail_and_title,0,,1244012731
En Üst Kat|Çatı Dubleksi,BAŞİSKELE YEŞİLYURT MAHALLESİNDE SATILIK 3+1 ÇATI DUBLEKS DAİRE,roof,1,1,0,0,0,detail_and_title,0,,1303490301
,BAŞİSKELE TINAZTEPEDE 4+1 200m2 BAHÇE DUBLEKS,garden,1,0,1,0,0,title,0,,1325971262
Bahçe Dubleksi,BAŞİSKELE YEŞİLYURT MAH. ULTRA LÜX YAPILI 3+1 BAHÇE DUBLEX,garden,1,0,1,0,0,detail_and_title,0,,1319895654
Çatı Dubleksi,END'DEN YUVACIK FATİH MAHALLESİNDE SATILIK 2+1 DUBLEKS DAİRE,roof,1,1,0,0,0,detail_and_title,0,title_generic_confirms_detail_subtype,1325961336
Dubleks|Çatı Dubleksi,BAŞİSKELE YEŞİLYURT'TA MERKEZİ KONUMDA SATILIK 3+1 DUBLEKS DAİRE,roof,1,1,0,0,0,detail_and_title,0,title_generic_confirms_detail_subtype,1325833426
Bahçe Dubleksi,SATILIK BAHÇE DUBLEKS 4+1 DAİRE,garden,1,0,1,0,0,detail_and_title,0,,1308882684
Ara Kat|Çatı Dubleksi,SERDAR MAHALLESİNDE SATILIK ÇATIDUPLEKS FERAH BİR DAİRE,roof,1,1,0,0,0,detail,0,,1319842150
Çatı Dubleksi,BAŞİSKELE FATİH MAH. LÜX 3+1 ÇATI DUBLEX DAİRE,roof,1,1,0,0,0,detail_and_title,0,,1308868300
Çatı Dubleksi,ELİZLER EMLAK'TAN SERDAR MH 3+1 160M² Ç.DUBLEKS DAİREMİZ SATILIK,roof,1,1,0,0,0,detail_and_title,0,title_generic_confirms_detail_subtype,1297784649
,BAŞİSKELE FATİH MAH.TINAZTEPE 2+1 SATILIK ARA ÇATI DUBLEKS,roof,1,1,0,0,0,title,0,,1319681077
,Satılık Bahçe Dubleks 3+1 Havuzlu Site,garden,1,0,1,0,0,title,0,,1319658346
Dubleks|Çatı Dubleksi,Deniz ve Doğa manzaralı ebeveyn banyolu 4+1 catı dubleks,roof,1,1,0,0,0,detail_and_title,0,,1155421373
Ara Kat Dubleks,FIRSAT ARAKAT DUBLEX DAİRE,middle_floor,1,0,0,1,0,detail_and_title,0,title_generic_confirms_detail_subtype,1325777804
En Üst Kat|Çatı Dubleksi,FIRSAT DAİRE FİYAT DÜŞTÜ 2+1 A.MUTFAK ÇATI DUBLEKS,roof,1,1,0,0,0,detail_and_title,0,,1314508605
Çatı Dubleksi,BAŞİSKELENİN EN PRESTİJLİ LOKASYONU PAŞADAĞDA SATILIK ÇATIDUBLEX,roof,1,1,0,0,0,detail_and_title,0,,1325518308
Bahçe Dubleksi,YEŞİLYURT'TA 4+1 BAHÇE DUBLEKS ACİL SATILIK,garden,1,0,1,0,0,detail_and_title,0,,1312900249
Bahçe Dubleksi,SÜRELİ FIRSAT BAŞİSKELE ASRIN EV. SATILIK DENİZ MAN 2+1 BAH. DUB,garden,1,0,1,0,0,detail,0,,1308569312
Çatı Dubleksi,ACİL SATILIK ListingPortal Deniz Manzaralı Dublex Daire,roof,1,1,0,0,0,detail_and_title,0,title_generic_confirms_detail_subtype,1319445368
,EKOMAXTAN BAŞİSKELE F MAH DE 3+1 ARA DUBLEKS,standard,1,0,0,0,1,title,0,,1313835754
Bahçe Dubleksi,YÜKSEK KREDİ İMKANI SİTE İÇİ 4+1 BAHÇE DUBLEKS HAVUZLU ASANSÖR,garden,1,0,1,0,0,detail_and_title,0,,1325513830
Dubleks|Bahçe Dubleksi,BAŞİSKELE YEŞİLYURT'TA SATILIK 3+1 BAHÇE DUBLEKS DAİRE,garden,1,0,1,0,0,detail_and_title,0,,1254949952
Ters Dubleks,Eminevime ve Krediye Uygun Yeşilyurt Mah. 3+1 Ters Dubleks,standard,1,0,0,0,1,detail_and_title,0,,1325469440
,SAHİBİNDEN SATILIK DENİZ MANZARALI 2+1 ÇATI DUBLEXS,roof,1,1,0,0,0,title,0,,1325333480
Ara Kat|Çatı Dubleksi,GÜNCEL ! EMAR DELUX YUVACIK 3+1 TERAS DUBLEKS FOR SALE,roof,1,1,0,0,0,detail_and_title,0,,1325322314
Ara Kat|Çatı Dubleksi,ACİL!!!ZERAY PERLA SİTESİNDE SATILIK 3+1 DUBLEKS FIRSAT DAİRE,roof,1,1,0,0,0,detail_and_title,0,title_generic_confirms_detail_subtype,1264489423
Çatı Dubleksi,PERLA'DA KAÇIRILMAYACAK 3+1 ÇATI DUBLEKS DAİRE,roof,1,1,0,0,0,detail_and_title,0,,1265326135
Dubleks,TANTA EMLAK'TAN FATİH MAH.DE 3+1 DENİZ VE DOĞA MANZARALI DUBLEKS,standard,1,0,0,0,1,detail_and_title,0,,1325264715
Dubleks,YEŞİLYURT MAH 170 M2 3+1 FERAH TAM DONANIMLI EĞİMSİZ ÇATI DUBLEX,standard,1,0,0,0,1,conflict_detail_wins,1,conflict detail=standard title=roof,1325169377
Dubleks|Çatı Dubleksi,YEŞİLYURT MAHALLESİ'NDE DENİZ MANZARALI MUHTEŞEM ÇATI DUBLEKSİ,roof,1,1,0,0,0,detail_and_title,0,,1325138943
Dubleks|Çatı Dubleksi,BAŞİSKELE PAŞADAĞDA YUVANA SİTESİNE KOMŞU 3+1 DUBLEKS DAİRE,roof,1,1,0,0,0,detail_and_title,0,title_generic_confirms_detail_subtype,1302275920
Çatı Dubleksi,BAŞİSKELE ORKA BOUTIQUE TE SATILIK SIFIR 4+1 ÇATI DUBLEKS DAİRE,roof,1,1,0,0,0,detail_and_title,0,,1142198929
Dubleks|En Üst Kat|Ara Kat|Çatı Dubleksi,FATİH MAHALLESİNDE EMİNEVİME UYGUN GENİŞ 2+1 ÇATI DUBLEKS DAİRE,roof,1,1,0,0,0,detail_and_title,0,,1325020732
Çatı Dubleksi,Tınaztepe 3+1 Sıfır Dubleks DilekErcan RE/MAXÇAKRA,roof,1,1,0,0,0,detail_and_title,0,title_generic_confirms_detail_subtype,1307110645
Dubleks,"Kocaeli'de Geniş Teraslı, Modern ve Satılık Dubleks Daire",standard,1,0,0,0,1,detail_and_title,0,,1324936376
Bahçe Dubleksi,BAŞİSKELE YEŞİLYURT MAH.SATILIK 4+1 BAHÇE DUBLEKS DAİRE 180 M2,garden,1,0,1,0,0,detail_and_title,0,,1290404754
Dubleks|En Üst Kat|Ara Kat|Ara Kat Dubleks|Bahçe Dubleksi|Çatı Dubleksi|Forleks|Ters Dubleks|Tripleks,ORKA BOUTIQUE FIRSAT 3+1 DUBLEKS DOĞA VE HAVUZ MANZARALI,roof,1,1,0,0,0,detail_and_title,0,title_generic_confirms_detail_subtype,1285061922
Dubleks,ERENOĞLU GM'DEN SATILIK YÜKSEK KREDİLİ 3+1 ÇATI DUBLEKS DAİRE,standard,1,0,0,0,1,conflict_detail_wins,1,conflict detail=standard title=roof,1307206586
Bahçe Dubleksi,BAŞİSKELE YEŞİLYURT MAH.SATILIK 3+1 BAHÇE DUBLEKS DAİRE,garden,1,0,1,0,0,detail_and_title,0,,1289708069
Çatı Dubleksi,YEŞİLYURT MAH 150 M2 ÖNÜ KAPANMAZ DENİZ MANZARALI 3+1 ÇATI D.,roof,1,1,0,0,0,detail,0,,1313550480
Çatı Dubleksi,BAŞİSKELE SERDAR MAH. SATILIK 1+1 DUBLEKS ASANSÖRLÜ DAİRE,roof,1,1,0,0,0,detail_and_title,0,title_generic_confirms_detail_subtype,1324793898
,ZERAY KORUPARK'ta 3+1 164 m2 ÇATI DUBLEKSİ,roof,1,1,0,0,0,title,0,,1324770092
Bahçe Dubleksi,Bol manzaralı bahçe dublex,garden,1,0,1,0,0,detail_and_title,0,,1292874003
,"Baṣiskele , Yeṣilyurt mah , Bahçe dubleks , 180 metre kare",garden,1,0,1,0,0,title,0,,1313167432
Çatı Dubleksi,BAŞİSKELEDE 4+1 ÇATI DUBLEKS 160m2 FIRSAT DAİRE,roof,1,1,0,0,0,detail_and_title,0,,1324709100
Çatı Dubleksi,(FIRSAT!!!) DENİZ MANZARALI 3+1 SIFIR ÇATI DUBLEKS,roof,1,1,0,0,0,detail_and_title,0,,1307376027
Çatı Dubleksi,YEŞİLYURTTA SATILIK 2+1 Ç.DUBLEKS ASANSÖRLÜ LÜKS SIFIR DAİRE,roof,1,1,0,0,0,detail_and_title,0,title_generic_confirms_detail_subtype,1313365725
Çatı Dubleksi,"Fatih Mah'de Önü Kapanmaz Manzara, Yerden Isıtma 3+1 Çatı Duble",roof,1,1,0,0,0,detail,0,,1318891520
Çatı Dubleksi,FATİH MH. 3+1 ÇATI DUBLEKS DAİRE OTURUMA HAZIR İSKANLI,roof,1,1,0,0,0,detail_and_title,0,,1318889430
,Başiskele Yeşilyurt mh. Satılık 3+1 Bahçe Dubleks Daire,garden,1,0,1,0,0,title,0,,1324413554
Çatı Dubleksi,BAŞİSKELE ORKA BOUTIQUE TE SATILIK SIFIR 4+1 ÇATI DUBLEKS DAİRE,roof,1,1,0,0,0,detail_and_title,0,,1190665407
Ters Dubleks,SAHİBİNDEN VADİ YUVACIK SİTE İÇİNDE 3+1 BAHÇE DUBLEKS (TAKASLI),standard,1,0,0,0,1,conflict_detail_wins,1,conflict detail=standard title=garden,1313189386
Bahçe Dubleksi,BAŞİSKELE 2+1 BAHÇE DUBLEX HAVUZLU GENİŞ KULANIŞLI DAİRE,garden,1,0,1,0,0,detail_and_title,0,,1324372679
,BAŞİSKELE MERKEZİ KONUM BAHÇELİ 3+1 BAHÇE DUBLEKS,garden,1,0,1,0,0,title,0,,1324397181
Çatı Dubleksi,YEŞİLYURT MAHALLESİNDE SATILIK 3+1 ÇATI DUBLEKS,roof,1,1,0,0,0,detail_and_title,0,,1289888125
,"Havuzlu sitede, deniz ve doğa manzaralı özel dubleks daire",standard,1,0,0,0,1,title,0,,1324313063
Bahçe Dubleksi,SİTEDE BAHÇELİ GENİŞ 3+1 BAHÇE DUBLEKSİ FOR SALE,garden,1,0,1,0,0,detail_and_title,0,,1323982933
Çatı Dubleksi,BAŞİSKELE MERKEZ DÖNGEL 3+1 ÇATI DUBLEKS 165 M2 SİTE İÇİ,roof,1,1,0,0,0,detail_and_title,0,,1271815159
Çatı Dubleksi,BAŞİSKELE DÖNGEL MAH. DENİZ MANZARALI 4+1 ÇATI DUBLEKS,roof,1,1,0,0,0,detail_and_title,0,,1329877571
,Başiskelede 3+1Çatı Dubleks Manzara Konfor Güven Bir Arada!,roof,1,1,0,0,0,title,0,,1277984425
,SAHİBİNDEN SATILIK,none,0,0,0,0,0,none,0,,1329525793
,"Sitenin En Güzeli, Yapılı, Masrafsız",none,0,0,0,0,0,none,0,,1329324426
,SAHİBİNDEN TÜM ODALAR DENİZ VE HAVUZ MANZARALI,none,0,0,0,0,0,none,0,,1329291766
Bahçe Dubleksi,END'DEN BAŞİSKLE DAMLAR 2+1 DUBLEKS SATILIK DAİRE,garden,1,0,1,0,0,detail_and_title,0,title_generic_confirms_detail_subtype,1317804165
,DÖNGELDE SİTE İÇERİSİNDE ASANSÖRLÜ 3+1 EĞİMSİZ ÇATI DUBLEKS,roof,1,1,0,0,0,title,0,,1323035743
Çatı Dubleksi,Tarcanlardan Başiskelede Satılık 3+1 Daire,roof,1,1,0,0,0,detail,0,,1317560704
,BAŞİSKELE DÖNGELDE 2+1 ÇATI DUBLEKS,roof,1,1,0,0,0,title,0,,1328763711
Bahçe Dubleksi,Başiskele Döngel'de Deniz Manzaralı 4+1 Bahçe Dubleks,garden,1,0,1,0,0,detail_and_title,0,,1313980718
Ara Kat,ListingPortal 2+1 Arakat Yeniköy Kirazlıkent'te Daire,none,0,0,0,0,0,none,0,,1311329885
,ACİLLLL . BAŞİSKELE DÖNGELDE DREM GARDEN SİTESİNDE BAHCE DUBLEX,garden,1,0,1,0,0,title,0,,1325665770
Bahçe Dubleksi,BAŞİSKELE DÖNGEL BARBAROS MAHALLESİ SINIRINDA 2+1 BAHÇE DUBLEKSİ,garden,1,0,1,0,0,detail_and_title,0,,1328593714
Ara Kat,BAŞİSKELEDE LEON SUITES'TE SATILIK SIFIR 2+1 DAİRE HAVUZLU SİTE,none,0,0,0,0,0,none,0,,1328515441
Ara Kat Dubleks,ASİL GROUPTAN BAŞİSKELE DÖNGEL MAH 3+1 ÇATI DUBLEKS,middle_floor,1,0,0,1,0,conflict_detail_wins,1,conflict detail=middle_floor title=roof,1322345258
